full_name,default_branch,workflow_identifier,workflow_id,workflow_path,looks_like_instru,styles,invocation_types,third_party_provider_name,test_invocation_step_names,jobs_before_anchor_count,called_instru_signal,called_instru_file_paths,called_instru_origin_refs,called_instru_origin_step_names,called_instru_file_types,run_id,run_number,run_attempt,head_sha,created_at,run_started_at,status,run_conclusion,event,head_branch,html_url,extracted_at_utc,queue_seconds,time_to_first_instru_seconds,instru_conclusion,instru_detect_method,instru_duration_seconds,run_duration_seconds,runner_labels_union,instru_job_count,instru_step_count,instru_job_names,instru_step_names,instru_total_seconds,instru_window_seconds,instru_first_started_at,instru_last_completed_at,instru_share_of_run,anchor_job_name,anchor_job_started_at,anchor_job_start_source,time_to_first_instru_from_anchor_job_seconds,time_to_first_instru_from_anchor_job_quality,S2_run_started_at_jobs_min,S2_run_ended_at_jobs_max,S2_run_duration_seconds_jobs_window,S2_run_timing_source,S2_queue_seconds,S2_time_to_first_instru_seconds,S2_instru_conclusion,S2_instru_detect_method,S2_instru_duration_seconds,S2_run_duration_seconds,S2_runner_labels_union,S2_instru_job_count,S2_instru_step_count,S2_instru_job_names,S2_instru_step_names,S2_instru_total_seconds,S2_instru_window_seconds,S2_instru_first_started_at,S2_instru_last_completed_at,S2_instru_share_of_run,S2_anchor_job_name,S2_anchor_job_started_at,S2_anchor_job_start_source,S2_time_to_first_instru_from_anchor_job_seconds,S2_time_to_first_instru_from_anchor_job_quality
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21307294682,908,1,c2b413af2dfe17318022d879c5162ddff1e71145,2026-01-24T02:03:41Z,2026-01-24T02:03:41Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21307294682,2026-03-09T18:07:39.162461+00:00,0,36,success,step_regex,26,374,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",322,323,2026-01-24T02:04:17Z,2026-01-24T02:09:40Z,0.863636,watchdog-tests (master),2026-01-24T02:03:50Z,job_started_at,27,exact,2026-01-24T02:03:44Z,2026-01-24T02:09:58Z,374,jobs_window,0,36,success,step_regex,26,374,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",322,323,2026-01-24T02:04:17Z,2026-01-24T02:09:40Z,0.863636,watchdog-tests (master),2026-01-24T02:03:50Z,job_started_at,27,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21297214563,907,1,c2b413af2dfe17318022d879c5162ddff1e71145,2026-01-23T18:41:17Z,2026-01-23T18:41:17Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21297214563,2026-03-09T18:07:39.501533+00:00,0,36,success,step_regex,26,352,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",302,304,2026-01-23T18:41:53Z,2026-01-23T18:46:57Z,0.863636,watchdog-tests (master),2026-01-23T18:41:26Z,job_started_at,27,exact,2026-01-23T18:41:21Z,2026-01-23T18:47:13Z,352,jobs_window,0,36,success,step_regex,26,352,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",302,304,2026-01-23T18:41:53Z,2026-01-23T18:46:57Z,0.863636,watchdog-tests (master),2026-01-23T18:41:26Z,job_started_at,27,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21286970789,906,1,c2b413af2dfe17318022d879c5162ddff1e71145,2026-01-23T12:58:35Z,2026-01-23T12:58:35Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21286970789,2026-03-09T18:07:39.818435+00:00,0,40,success,step_regex,26,357,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",295,297,2026-01-23T12:59:15Z,2026-01-23T13:04:12Z,0.831933,watchdog-tests (master),2026-01-23T12:58:44Z,job_started_at,31,exact,2026-01-23T12:58:38Z,2026-01-23T13:04:35Z,357,jobs_window,0,40,success,step_regex,26,357,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",295,297,2026-01-23T12:59:15Z,2026-01-23T13:04:12Z,0.831933,watchdog-tests (master),2026-01-23T12:58:44Z,job_started_at,31,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21277217957,905,1,c2b413af2dfe17318022d879c5162ddff1e71145,2026-01-23T06:41:48Z,2026-01-23T06:41:48Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21277217957,2026-03-09T18:07:40.162903+00:00,0,36,success,step_regex,25,310,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",257,259,2026-01-23T06:42:24Z,2026-01-23T06:46:43Z,0.835484,watchdog-tests (master),2026-01-23T06:41:57Z,job_started_at,27,exact,2026-01-23T06:41:51Z,2026-01-23T06:47:01Z,310,jobs_window,0,36,success,step_regex,25,310,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",257,259,2026-01-23T06:42:24Z,2026-01-23T06:46:43Z,0.835484,watchdog-tests (master),2026-01-23T06:41:57Z,job_started_at,27,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21271994619,904,1,c2b413af2dfe17318022d879c5162ddff1e71145,2026-01-23T02:07:11Z,2026-01-23T02:07:11Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21271994619,2026-03-09T18:07:40.539084+00:00,0,50,success,step_regex,31,363,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",276,278,2026-01-23T02:08:01Z,2026-01-23T02:12:39Z,0.76584,watchdog-tests (master),2026-01-23T02:07:20Z,job_started_at,41,exact,2026-01-23T02:07:14Z,2026-01-23T02:13:17Z,363,jobs_window,0,50,success,step_regex,31,363,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",276,278,2026-01-23T02:08:01Z,2026-01-23T02:12:39Z,0.76584,watchdog-tests (master),2026-01-23T02:07:20Z,job_started_at,41,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21260546121,903,1,c2b413af2dfe17318022d879c5162ddff1e71145,2026-01-22T18:40:55Z,2026-01-22T18:40:55Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21260546121,2026-03-09T18:07:40.910830+00:00,0,37,success,step_regex,26,442,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",389,390,2026-01-22T18:41:32Z,2026-01-22T18:48:02Z,0.882353,watchdog-tests (master),2026-01-22T18:41:06Z,job_started_at,26,exact,2026-01-22T18:40:59Z,2026-01-22T18:48:21Z,442,jobs_window,0,37,success,step_regex,26,442,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",389,390,2026-01-22T18:41:32Z,2026-01-22T18:48:02Z,0.882353,watchdog-tests (master),2026-01-22T18:41:06Z,job_started_at,26,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21249445812,902,1,c2b413af2dfe17318022d879c5162ddff1e71145,2026-01-22T13:01:59Z,2026-01-22T13:01:59Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21249445812,2026-03-09T18:07:41.313856+00:00,0,40,success,step_regex,27,350,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",297,299,2026-01-22T13:02:39Z,2026-01-22T13:07:38Z,0.854286,watchdog-tests (master),2026-01-22T13:02:09Z,job_started_at,30,exact,2026-01-22T13:02:02Z,2026-01-22T13:07:52Z,350,jobs_window,0,40,success,step_regex,27,350,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",297,299,2026-01-22T13:02:39Z,2026-01-22T13:07:38Z,0.854286,watchdog-tests (master),2026-01-22T13:02:09Z,job_started_at,30,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21238803115,901,1,c2b413af2dfe17318022d879c5162ddff1e71145,2026-01-22T06:42:04Z,2026-01-22T06:42:04Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21238803115,2026-03-09T18:07:41.739240+00:00,0,46,success,step_regex,32,327,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",263,265,2026-01-22T06:42:50Z,2026-01-22T06:47:15Z,0.810398,watchdog-tests (master),2026-01-22T06:42:13Z,job_started_at,37,exact,2026-01-22T06:42:07Z,2026-01-22T06:47:34Z,327,jobs_window,0,46,success,step_regex,32,327,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",263,265,2026-01-22T06:42:50Z,2026-01-22T06:47:15Z,0.810398,watchdog-tests (master),2026-01-22T06:42:13Z,job_started_at,37,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21233422398,900,1,c2b413af2dfe17318022d879c5162ddff1e71145,2026-01-22T02:11:51Z,2026-01-22T02:11:51Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21233422398,2026-03-09T18:07:42.075779+00:00,0,38,success,step_regex,28,344,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",284,286,2026-01-22T02:12:29Z,2026-01-22T02:17:15Z,0.831395,watchdog-tests (master),2026-01-22T02:12:00Z,job_started_at,29,exact,2026-01-22T02:11:54Z,2026-01-22T02:17:38Z,344,jobs_window,0,38,success,step_regex,28,344,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",284,286,2026-01-22T02:12:29Z,2026-01-22T02:17:15Z,0.831395,watchdog-tests (master),2026-01-22T02:12:00Z,job_started_at,29,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21221777645,899,1,5bf85c55adb8d799cf2e73b2e9f6c73e917fb3da,2026-01-21T18:50:52Z,2026-01-21T18:50:52Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21221777645,2026-03-09T18:07:42.414235+00:00,0,35,success,step_regex,25,345,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",300,302,2026-01-21T18:51:27Z,2026-01-21T18:56:29Z,0.875362,watchdog-tests (master),2026-01-21T18:51:02Z,job_started_at,25,exact,2026-01-21T18:50:56Z,2026-01-21T18:56:41Z,345,jobs_window,0,35,success,step_regex,25,345,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",300,302,2026-01-21T18:51:27Z,2026-01-21T18:56:29Z,0.875362,watchdog-tests (master),2026-01-21T18:51:02Z,job_started_at,25,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21210548351,898,1,5bf85c55adb8d799cf2e73b2e9f6c73e917fb3da,2026-01-21T13:01:14Z,2026-01-21T13:01:14Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21210548351,2026-03-09T18:07:42.672005+00:00,0,48,success,step_regex,34,444,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",377,379,2026-01-21T13:02:02Z,2026-01-21T13:08:21Z,0.853604,watchdog-tests (master),2026-01-21T13:01:25Z,job_started_at,37,exact,2026-01-21T13:01:18Z,2026-01-21T13:08:42Z,444,jobs_window,0,48,success,step_regex,34,444,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",377,379,2026-01-21T13:02:02Z,2026-01-21T13:08:21Z,0.853604,watchdog-tests (master),2026-01-21T13:01:25Z,job_started_at,37,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21200002665,897,1,5bf85c55adb8d799cf2e73b2e9f6c73e917fb3da,2026-01-21T06:45:15Z,2026-01-21T06:45:15Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21200002665,2026-03-09T18:07:43.037512+00:00,0,43,success,step_regex,32,361,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",295,297,2026-01-21T06:45:58Z,2026-01-21T06:50:55Z,0.822715,watchdog-tests (master),2026-01-21T06:45:23Z,job_started_at,35,exact,2026-01-21T06:45:18Z,2026-01-21T06:51:19Z,361,jobs_window,0,43,success,step_regex,32,361,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",295,297,2026-01-21T06:45:58Z,2026-01-21T06:50:55Z,0.822715,watchdog-tests (master),2026-01-21T06:45:23Z,job_started_at,35,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21194653836,896,1,5bf85c55adb8d799cf2e73b2e9f6c73e917fb3da,2026-01-21T02:10:32Z,2026-01-21T02:10:32Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21194653836,2026-03-09T18:07:43.393848+00:00,0,43,success,step_regex,29,312,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",256,258,2026-01-21T02:11:15Z,2026-01-21T02:15:33Z,0.826923,watchdog-tests (master),2026-01-21T02:10:42Z,job_started_at,33,exact,2026-01-21T02:10:36Z,2026-01-21T02:15:48Z,312,jobs_window,0,43,success,step_regex,29,312,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",256,258,2026-01-21T02:11:15Z,2026-01-21T02:15:33Z,0.826923,watchdog-tests (master),2026-01-21T02:10:42Z,job_started_at,33,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21183383253,895,1,5bf85c55adb8d799cf2e73b2e9f6c73e917fb3da,2026-01-20T18:46:42Z,2026-01-20T18:46:42Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21183383253,2026-03-09T18:07:43.777640+00:00,0,45,success,step_regex,34,438,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",378,380,2026-01-20T18:47:27Z,2026-01-20T18:53:47Z,0.86758,watchdog-tests (master),2026-01-20T18:46:53Z,job_started_at,34,exact,2026-01-20T18:46:46Z,2026-01-20T18:54:04Z,438,jobs_window,0,45,success,step_regex,34,438,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",378,380,2026-01-20T18:47:27Z,2026-01-20T18:53:47Z,0.86758,watchdog-tests (master),2026-01-20T18:46:53Z,job_started_at,34,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21172467628,894,1,5bf85c55adb8d799cf2e73b2e9f6c73e917fb3da,2026-01-20T13:02:01Z,2026-01-20T13:02:01Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21172467628,2026-03-09T18:07:44.111195+00:00,0,51,success,step_regex,30,511,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",415,416,2026-01-20T13:02:52Z,2026-01-20T13:09:48Z,0.81409,watchdog-tests (master),2026-01-20T13:02:10Z,job_started_at,42,exact,2026-01-20T13:02:05Z,2026-01-20T13:10:36Z,511,jobs_window,0,51,success,step_regex,30,511,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",415,416,2026-01-20T13:02:52Z,2026-01-20T13:09:48Z,0.81409,watchdog-tests (master),2026-01-20T13:02:10Z,job_started_at,42,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21162108118,893,1,14ee0394ccbc4fb33e55927b099745a6d4d71a81,2026-01-20T06:44:59Z,2026-01-20T06:44:59Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21162108118,2026-03-09T18:07:44.444310+00:00,0,38,success,step_regex,27,348,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",295,297,2026-01-20T06:45:37Z,2026-01-20T06:50:34Z,0.853448,watchdog-tests (master),2026-01-20T06:45:08Z,job_started_at,29,exact,2026-01-20T06:45:03Z,2026-01-20T06:50:51Z,348,jobs_window,0,38,success,step_regex,27,348,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",295,297,2026-01-20T06:45:37Z,2026-01-20T06:50:34Z,0.853448,watchdog-tests (master),2026-01-20T06:45:08Z,job_started_at,29,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21157036022,892,1,14ee0394ccbc4fb33e55927b099745a6d4d71a81,2026-01-20T02:07:27Z,2026-01-20T02:07:27Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21157036022,2026-03-09T18:07:44.725472+00:00,0,46,success,step_regex,32,367,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",294,296,2026-01-20T02:08:13Z,2026-01-20T02:13:09Z,0.80654,watchdog-tests (master),2026-01-20T02:07:36Z,job_started_at,37,exact,2026-01-20T02:07:30Z,2026-01-20T02:13:37Z,367,jobs_window,0,46,success,step_regex,32,367,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",294,296,2026-01-20T02:08:13Z,2026-01-20T02:13:09Z,0.80654,watchdog-tests (master),2026-01-20T02:07:36Z,job_started_at,37,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21148172622,891,1,cb0fc2b81089a02b77ac1bfba209449b291da128,2026-01-19T18:39:21Z,2026-01-19T18:39:21Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21148172622,2026-03-09T18:07:45.068479+00:00,0,46,success,step_regex,31,334,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",262,264,2026-01-19T18:40:07Z,2026-01-19T18:44:31Z,0.790419,watchdog-tests (master),2026-01-19T18:39:32Z,job_started_at,35,exact,2026-01-19T18:39:25Z,2026-01-19T18:44:59Z,334,jobs_window,0,46,success,step_regex,31,334,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",262,264,2026-01-19T18:40:07Z,2026-01-19T18:44:31Z,0.790419,watchdog-tests (master),2026-01-19T18:39:32Z,job_started_at,35,exact
