full_name,workflow_identifier,workflow_id,workflow_path,run_id,run_number,run_attempt,created_at,run_started_at,run_updated_at,status,run_conclusion,event,head_branch,head_sha,html_url,target_style,styles_in_run_all,multi_style_run_flag,layer1_run_started_at_effective,layer1_run_ended_at_effective,layer1_run_duration_seconds_effective,layer1_run_timing_source,style_instru_job_count,style_instru_job_names,style_first_instru_job_name,style_first_instru_job_started_at,style_first_instru_job_source,style_last_instru_job_name,style_last_instru_job_completed_at,style_last_instru_job_source,style_distinct_job_count,style_distinct_job_base_name_count,style_matrix_like_job_count,style_matrix_expanded_flag,style_parallel_same_style_flag,style_max_parallel_jobs,style_repeated_same_style_flag,style_invocation_candidate_step_count_proxy,style_distinct_invocation_step_name_count_proxy,style_invocation_candidate_step_names_proxy,style_same_style_complexity_class,style_time_to_instrumentation_envelope_seconds,style_instrumentation_job_envelope_seconds,style_post_instrumentation_tail_seconds,style_layer1_model,style_anchor_job_name,style_anchor_job_started_at,style_anchor_job_completed_at,style_anchor_job_source,style_pre_invocation_seconds_proxy,style_invocation_execution_window_seconds_proxy,style_post_invocation_seconds_proxy,style_time_to_invocation_seconds_proxy,style_invocation_tail_seconds_proxy,style_time_to_instru_job_start_seconds,style_instru_job_envelope_seconds,style_post_instru_job_tail_seconds,style_job_detection_methods,style_job_segmentation_confidence,style_overlap_with_other_styles_flag,ambiguous_instru_job_names_in_run,all_instru_job_names_in_run,extracted_at_utc
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,23171372651,2703,1,2026-03-16T23:47:21Z,2026-03-16T23:47:21Z,2026-03-17T00:14:04Z,completed,success,push,main,843160dcc9ae1011705885bbdec300c062ec6ecb,https://github.com/connectbot/connectbot/actions/runs/23171372651,Community,Community,false,2026-03-16T23:47:21Z,2026-03-17T00:14:04Z,1603,run_api,1,Build and test,Build and test,2026-03-16T23:47:24Z,step_name_anchor,Build and test,2026-03-17T00:13:37Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1573,27,instrumentation_job_envelope,Build and test,2026-03-16T23:47:24Z,2026-03-17T00:13:37Z,step_name_anchor,3,1573,27,3,27,3,1573,27,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:54.411866+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,23171369026,2702,1,2026-03-16T23:47:14Z,2026-03-16T23:47:14Z,2026-03-17T00:12:18Z,completed,success,push,main,4fa7aa09139ce6024f4d72b5b1c8fce49dc48cfc,https://github.com/connectbot/connectbot/actions/runs/23171369026,Community,Community,false,2026-03-16T23:47:14Z,2026-03-17T00:12:18Z,1504,run_api,1,Build and test,Build and test,2026-03-16T23:47:16Z,step_name_anchor,Build and test,2026-03-17T00:11:51Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1475,27,instrumentation_job_envelope,Build and test,2026-03-16T23:47:16Z,2026-03-17T00:11:51Z,step_name_anchor,2,1475,27,2,27,2,1475,27,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:54.779036+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,23171357789,2701,1,2026-03-16T23:46:51Z,2026-03-16T23:46:51Z,2026-03-17T00:11:45Z,completed,success,push,main,41a1a177d507821e587622c6b1f9cf815aea5efd,https://github.com/connectbot/connectbot/actions/runs/23171357789,Community,Community,false,2026-03-16T23:46:51Z,2026-03-17T00:11:45Z,1494,run_api,1,Build and test,Build and test,2026-03-16T23:46:53Z,step_name_anchor,Build and test,2026-03-17T00:11:23Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1470,22,instrumentation_job_envelope,Build and test,2026-03-16T23:46:53Z,2026-03-17T00:11:23Z,step_name_anchor,2,1470,22,2,22,2,1470,22,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:55.187411+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,23171351264,2700,1,2026-03-16T23:46:37Z,2026-03-16T23:46:37Z,2026-03-17T00:11:26Z,completed,success,push,main,e0cc2571077f13935383fde170b67a6d4392ddc1,https://github.com/connectbot/connectbot/actions/runs/23171351264,Community,Community,false,2026-03-16T23:46:37Z,2026-03-17T00:11:26Z,1489,run_api,1,Build and test,Build and test,2026-03-16T23:46:40Z,step_name_anchor,Build and test,2026-03-17T00:10:45Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1445,41,instrumentation_job_envelope,Build and test,2026-03-16T23:46:40Z,2026-03-17T00:10:45Z,step_name_anchor,3,1445,41,3,41,3,1445,41,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:55.546246+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,23171347514,2699,1,2026-03-16T23:46:29Z,2026-03-16T23:46:29Z,2026-03-17T00:09:52Z,completed,success,push,main,7ce9c9ba4f6f9ef51da23bede612dffd678d8cf9,https://github.com/connectbot/connectbot/actions/runs/23171347514,Community,Community,false,2026-03-16T23:46:29Z,2026-03-17T00:09:52Z,1403,run_api,1,Build and test,Build and test,2026-03-16T23:46:31Z,step_name_anchor,Build and test,2026-03-17T00:08:24Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1313,88,instrumentation_job_envelope,Build and test,2026-03-16T23:46:31Z,2026-03-17T00:08:24Z,step_name_anchor,2,1313,88,2,88,2,1313,88,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:55.884744+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,23171345535,2698,1,2026-03-16T23:46:25Z,2026-03-16T23:46:25Z,2026-03-17T00:10:28Z,completed,success,push,main,84c1e80020b5eb6eb3582a4ead9350e154cb97f5,https://github.com/connectbot/connectbot/actions/runs/23171345535,Community,Community,false,2026-03-16T23:46:25Z,2026-03-17T00:10:28Z,1443,run_api,1,Build and test,Build and test,2026-03-16T23:46:27Z,step_name_anchor,Build and test,2026-03-17T00:08:37Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1330,111,instrumentation_job_envelope,Build and test,2026-03-16T23:46:27Z,2026-03-17T00:08:37Z,step_name_anchor,2,1330,111,2,111,2,1330,111,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:56.221301+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,23171341117,2697,1,2026-03-16T23:46:16Z,2026-03-16T23:46:16Z,2026-03-17T00:12:01Z,completed,success,push,main,3c90aa536cd61ff3690da728c883089377b16616,https://github.com/connectbot/connectbot/actions/runs/23171341117,Community,Community,false,2026-03-16T23:46:16Z,2026-03-17T00:12:01Z,1545,run_api,1,Build and test,Build and test,2026-03-16T23:46:18Z,step_name_anchor,Build and test,2026-03-17T00:11:33Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1515,28,instrumentation_job_envelope,Build and test,2026-03-16T23:46:18Z,2026-03-17T00:11:33Z,step_name_anchor,2,1515,28,2,28,2,1515,28,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:56.575235+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,23132812595,2693,1,2026-03-16T07:35:32Z,2026-03-16T07:35:32Z,2026-03-16T07:58:06Z,completed,success,schedule,main,7eb7ab9511ed3c88ece72494ddec2e90c67afbeb,https://github.com/connectbot/connectbot/actions/runs/23132812595,Community,Community,false,2026-03-16T07:35:32Z,2026-03-16T07:58:06Z,1354,run_api,1,Build and test,Build and test,2026-03-16T07:35:35Z,step_name_anchor,Build and test,2026-03-16T07:58:05Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1350,1,instrumentation_job_envelope,Build and test,2026-03-16T07:35:35Z,2026-03-16T07:58:05Z,step_name_anchor,3,1350,1,3,1,3,1350,1,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:56.817882+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,23040607086,2692,1,2026-03-13T07:22:46Z,2026-03-13T07:22:46Z,2026-03-13T07:45:14Z,completed,success,schedule,main,7eb7ab9511ed3c88ece72494ddec2e90c67afbeb,https://github.com/connectbot/connectbot/actions/runs/23040607086,Community,Community,false,2026-03-13T07:22:46Z,2026-03-13T07:45:14Z,1348,run_api,1,Build and test,Build and test,2026-03-13T07:22:48Z,step_name_anchor,Build and test,2026-03-13T07:45:13Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1345,1,instrumentation_job_envelope,Build and test,2026-03-13T07:22:48Z,2026-03-13T07:45:13Z,step_name_anchor,2,1345,1,2,1,2,1345,1,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:57.078682+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22891550761,2686,1,2026-03-10T07:20:24Z,2026-03-10T07:20:24Z,2026-03-10T07:43:24Z,completed,success,schedule,main,7eb7ab9511ed3c88ece72494ddec2e90c67afbeb,https://github.com/connectbot/connectbot/actions/runs/22891550761,Community,Community,false,2026-03-10T07:20:24Z,2026-03-10T07:43:24Z,1380,run_api,1,Build and test,Build and test,2026-03-10T07:20:27Z,step_name_anchor,Build and test,2026-03-10T07:43:22Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1375,2,instrumentation_job_envelope,Build and test,2026-03-10T07:20:27Z,2026-03-10T07:43:22Z,step_name_anchor,3,1375,2,3,2,3,1375,2,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:57.322357+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22794497479,2685,1,2026-03-07T07:12:50Z,2026-03-07T07:12:50Z,2026-03-07T07:21:22Z,completed,success,schedule,main,7eb7ab9511ed3c88ece72494ddec2e90c67afbeb,https://github.com/connectbot/connectbot/actions/runs/22794497479,Community,Community,false,2026-03-07T07:12:50Z,2026-03-07T07:21:22Z,512,run_api,1,Build and test,Build and test,2026-03-07T07:12:52Z,step_name_anchor,Build and test,2026-03-07T07:21:21Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,509,1,instrumentation_job_envelope,Build and test,2026-03-07T07:12:52Z,2026-03-07T07:21:21Z,step_name_anchor,2,509,1,2,1,2,509,1,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:57.529603+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22659215789,2681,1,2026-03-04T07:19:28Z,2026-03-04T07:19:28Z,2026-03-04T07:28:09Z,completed,success,schedule,main,7eb7ab9511ed3c88ece72494ddec2e90c67afbeb,https://github.com/connectbot/connectbot/actions/runs/22659215789,Community,Community,false,2026-03-04T07:19:28Z,2026-03-04T07:28:09Z,521,run_api,1,Build and test,Build and test,2026-03-04T07:19:31Z,step_name_anchor,Build and test,2026-03-04T07:28:08Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,517,1,instrumentation_job_envelope,Build and test,2026-03-04T07:19:31Z,2026-03-04T07:28:08Z,step_name_anchor,3,517,1,3,1,3,517,1,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:57.779115+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22553971141,2670,1,2026-03-01T22:12:08Z,2026-03-01T22:12:08Z,2026-03-01T22:34:13Z,completed,success,push,main,7eb7ab9511ed3c88ece72494ddec2e90c67afbeb,https://github.com/connectbot/connectbot/actions/runs/22553971141,Community,Community,false,2026-03-01T22:12:08Z,2026-03-01T22:34:13Z,1325,run_api,1,Build and test,Build and test,2026-03-01T22:12:10Z,step_name_anchor,Build and test,2026-03-01T22:33:46Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1296,27,instrumentation_job_envelope,Build and test,2026-03-01T22:12:10Z,2026-03-01T22:33:46Z,step_name_anchor,2,1296,27,2,27,2,1296,27,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:58.141945+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22553965990,2669,1,2026-03-01T22:11:56Z,2026-03-01T22:11:56Z,2026-03-01T22:34:10Z,completed,success,push,main,ab6e054a02ef0bd2ad6b07fa507801f68d48844d,https://github.com/connectbot/connectbot/actions/runs/22553965990,Community,Community,false,2026-03-01T22:11:56Z,2026-03-01T22:34:10Z,1334,run_api,1,Build and test,Build and test,2026-03-01T22:11:58Z,step_name_anchor,Build and test,2026-03-01T22:33:44Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1306,26,instrumentation_job_envelope,Build and test,2026-03-01T22:11:58Z,2026-03-01T22:33:44Z,step_name_anchor,2,1306,26,2,26,2,1306,26,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:58.480841+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22553961130,2668,1,2026-03-01T22:11:44Z,2026-03-01T22:11:44Z,2026-03-01T22:33:51Z,completed,success,push,main,0f62383edc671b8d62d692d2f5f2d2d7d2ccb706,https://github.com/connectbot/connectbot/actions/runs/22553961130,Community,Community,false,2026-03-01T22:11:44Z,2026-03-01T22:33:51Z,1327,run_api,1,Build and test,Build and test,2026-03-01T22:11:47Z,step_name_anchor,Build and test,2026-03-01T22:33:19Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1292,32,instrumentation_job_envelope,Build and test,2026-03-01T22:11:47Z,2026-03-01T22:33:19Z,step_name_anchor,3,1292,32,3,32,3,1292,32,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:58.856679+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22538390619,2667,1,2026-03-01T07:17:15Z,2026-03-01T07:17:15Z,2026-03-01T07:26:07Z,completed,success,schedule,main,bbe5023e8f9d2d2d12273f1ea65f582a047725a2,https://github.com/connectbot/connectbot/actions/runs/22538390619,Community,Community,false,2026-03-01T07:17:15Z,2026-03-01T07:26:07Z,532,run_api,1,Build and test,Build and test,2026-03-01T07:17:17Z,step_name_anchor,Build and test,2026-03-01T07:26:06Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,529,1,instrumentation_job_envelope,Build and test,2026-03-01T07:17:17Z,2026-03-01T07:26:06Z,step_name_anchor,2,529,1,2,1,2,529,1,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:59.102338+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22515951108,2666,1,2026-02-28T07:11:34Z,2026-02-28T07:11:34Z,2026-02-28T07:22:36Z,completed,success,schedule,main,bbe5023e8f9d2d2d12273f1ea65f582a047725a2,https://github.com/connectbot/connectbot/actions/runs/22515951108,Community,Community,false,2026-02-28T07:11:34Z,2026-02-28T07:22:36Z,662,run_api,1,Build and test,Build and test,2026-02-28T07:11:37Z,step_name_anchor,Build and test,2026-02-28T07:22:35Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,658,1,instrumentation_job_envelope,Build and test,2026-02-28T07:11:37Z,2026-02-28T07:22:35Z,step_name_anchor,3,658,1,3,1,3,658,1,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:59.362210+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22429238799,2662,1,2026-02-26T05:29:49Z,2026-02-26T05:29:49Z,2026-02-26T05:54:53Z,completed,success,push,main,bbe5023e8f9d2d2d12273f1ea65f582a047725a2,https://github.com/connectbot/connectbot/actions/runs/22429238799,Community,Community,false,2026-02-26T05:29:49Z,2026-02-26T05:54:53Z,1504,run_api,1,Build and test,Build and test,2026-02-26T05:29:52Z,step_name_anchor,Build and test,2026-02-26T05:54:29Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1477,24,instrumentation_job_envelope,Build and test,2026-02-26T05:29:52Z,2026-02-26T05:54:29Z,step_name_anchor,3,1477,24,3,24,3,1477,24,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:59.639123+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22429212733,2661,1,2026-02-26T05:28:43Z,2026-02-26T05:28:43Z,2026-02-26T05:53:06Z,completed,success,push,main,d9a9922141087c17186a0b297f959e73a3f6a84f,https://github.com/connectbot/connectbot/actions/runs/22429212733,Community,Community,false,2026-02-26T05:28:43Z,2026-02-26T05:53:06Z,1463,run_api,1,Build and test,Build and test,2026-02-26T05:28:45Z,step_name_anchor,Build and test,2026-02-26T05:52:39Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1434,27,instrumentation_job_envelope,Build and test,2026-02-26T05:28:45Z,2026-02-26T05:52:39Z,step_name_anchor,2,1434,27,2,27,2,1434,27,step_name_anchor,high,false,,Build and test,2026-03-27T05:19:59.973134+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22429202632,2660,1,2026-02-26T05:28:19Z,2026-02-26T05:28:19Z,2026-02-26T05:51:27Z,completed,success,push,main,b496205bc0e10988be7385f54702d50fd1d61a18,https://github.com/connectbot/connectbot/actions/runs/22429202632,Community,Community,false,2026-02-26T05:28:19Z,2026-02-26T05:51:27Z,1388,run_api,1,Build and test,Build and test,2026-02-26T05:28:22Z,step_name_anchor,Build and test,2026-02-26T05:50:59Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1357,28,instrumentation_job_envelope,Build and test,2026-02-26T05:28:22Z,2026-02-26T05:50:59Z,step_name_anchor,3,1357,28,3,28,3,1357,28,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:00.424613+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22429199907,2659,1,2026-02-26T05:28:11Z,2026-02-26T05:28:11Z,2026-02-26T05:52:19Z,completed,success,push,main,883f9bdaebc26e7a1135c3d3b5342ba7d37341ad,https://github.com/connectbot/connectbot/actions/runs/22429199907,Community,Community,false,2026-02-26T05:28:11Z,2026-02-26T05:52:19Z,1448,run_api,1,Build and test,Build and test,2026-02-26T05:28:13Z,step_name_anchor,Build and test,2026-02-26T05:51:53Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1420,26,instrumentation_job_envelope,Build and test,2026-02-26T05:28:13Z,2026-02-26T05:51:53Z,step_name_anchor,2,1420,26,2,26,2,1420,26,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:00.857799+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22386653827,2656,1,2026-02-25T07:25:32Z,2026-02-25T07:25:32Z,2026-02-25T07:34:15Z,completed,success,schedule,main,2f783f64a4805241e61dd9749cefa5d9a8d4a696,https://github.com/connectbot/connectbot/actions/runs/22386653827,Community,Community,false,2026-02-25T07:25:32Z,2026-02-25T07:34:15Z,523,run_api,1,Build and test,Build and test,2026-02-25T07:25:35Z,step_name_anchor,Build and test,2026-02-25T07:34:14Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,519,1,instrumentation_job_envelope,Build and test,2026-02-25T07:25:35Z,2026-02-25T07:34:14Z,step_name_anchor,3,519,1,3,1,3,519,1,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:01.119215+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22331493997,2654,1,2026-02-24T00:44:14Z,2026-02-24T00:44:14Z,2026-02-24T01:05:04Z,completed,success,push,main,2f783f64a4805241e61dd9749cefa5d9a8d4a696,https://github.com/connectbot/connectbot/actions/runs/22331493997,Community,Community,false,2026-02-24T00:44:14Z,2026-02-24T01:05:04Z,1250,run_api,1,Build and test,Build and test,2026-02-24T00:44:17Z,step_name_anchor,Build and test,2026-02-24T01:04:37Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1220,27,instrumentation_job_envelope,Build and test,2026-02-24T00:44:17Z,2026-02-24T01:04:37Z,step_name_anchor,3,1220,27,3,27,3,1220,27,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:01.452559+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22272665667,2642,1,2026-02-22T07:18:27Z,2026-02-22T07:18:27Z,2026-02-22T07:26:59Z,completed,success,schedule,main,3e0f62d19f40cf1ac2d6dec14384cfd44dae57cc,https://github.com/connectbot/connectbot/actions/runs/22272665667,Community,Community,false,2026-02-22T07:18:27Z,2026-02-22T07:26:59Z,512,run_api,1,Build and test,Build and test,2026-02-22T07:18:30Z,step_name_anchor,Build and test,2026-02-22T07:26:58Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,508,1,instrumentation_job_envelope,Build and test,2026-02-22T07:18:30Z,2026-02-22T07:26:58Z,step_name_anchor,3,508,1,3,1,3,508,1,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:01.715593+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22267243878,2641,1,2026-02-22T00:28:57Z,2026-02-22T00:28:57Z,2026-02-22T00:50:08Z,completed,success,push,main,3e0f62d19f40cf1ac2d6dec14384cfd44dae57cc,https://github.com/connectbot/connectbot/actions/runs/22267243878,Community,Community,false,2026-02-22T00:28:57Z,2026-02-22T00:50:08Z,1271,run_api,1,Build and test,Build and test,2026-02-22T00:29:00Z,step_name_anchor,Build and test,2026-02-22T00:49:36Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1236,32,instrumentation_job_envelope,Build and test,2026-02-22T00:29:00Z,2026-02-22T00:49:36Z,step_name_anchor,3,1236,32,3,32,3,1236,32,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:02.046740+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22254473860,2640,1,2026-02-21T09:33:06Z,2026-02-21T09:33:06Z,2026-02-21T09:54:52Z,completed,success,push,main,781f7160dedd6284bb2b508c0bd97b3e6d5bb759,https://github.com/connectbot/connectbot/actions/runs/22254473860,Community,Community,false,2026-02-21T09:33:06Z,2026-02-21T09:54:52Z,1306,run_api,1,Build and test,Build and test,2026-02-21T09:33:09Z,step_name_anchor,Build and test,2026-02-21T09:54:22Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1273,30,instrumentation_job_envelope,Build and test,2026-02-21T09:33:09Z,2026-02-21T09:54:22Z,step_name_anchor,3,1273,30,3,30,3,1273,30,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:02.373209+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22253930194,2638,1,2026-02-21T08:53:25Z,2026-02-21T08:53:25Z,2026-02-21T09:15:34Z,completed,success,push,main,f2709736ce80f572362a8996eb566fe6e0a98da8,https://github.com/connectbot/connectbot/actions/runs/22253930194,Community,Community,false,2026-02-21T08:53:25Z,2026-02-21T09:15:34Z,1329,run_api,1,Build and test,Build and test,2026-02-21T08:53:28Z,step_name_anchor,Build and test,2026-02-21T09:15:09Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1301,25,instrumentation_job_envelope,Build and test,2026-02-21T08:53:28Z,2026-02-21T09:15:09Z,step_name_anchor,3,1301,25,3,25,3,1301,25,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:02.738546+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22247271021,2635,1,2026-02-21T01:06:44Z,2026-02-21T01:06:44Z,2026-02-21T01:33:34Z,completed,success,push,main,f069a2f9e483015768ed88033acf1bfce36fb5f2,https://github.com/connectbot/connectbot/actions/runs/22247271021,Community,Community,false,2026-02-21T01:06:44Z,2026-02-21T01:33:34Z,1610,run_api,1,Build and test,Build and test,2026-02-21T01:06:47Z,step_name_anchor,Build and test,2026-02-21T01:33:05Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1578,29,instrumentation_job_envelope,Build and test,2026-02-21T01:06:47Z,2026-02-21T01:33:05Z,step_name_anchor,3,1578,29,3,29,3,1578,29,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:03.109020+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,22229093017,2632,1,2026-02-20T15:02:04Z,2026-02-20T15:02:04Z,2026-02-20T15:24:03Z,completed,success,push,main,3bd54d5ceea0c0b096f38676aec0b4fae6d5852c,https://github.com/connectbot/connectbot/actions/runs/22229093017,Community,Community,false,2026-02-20T15:02:04Z,2026-02-20T15:24:03Z,1319,run_api,1,Build and test,Build and test,2026-02-20T15:02:08Z,step_name_anchor,Build and test,2026-02-20T15:23:31Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,4,1283,32,instrumentation_job_envelope,Build and test,2026-02-20T15:02:08Z,2026-02-20T15:23:31Z,step_name_anchor,4,1283,32,4,32,4,1283,32,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:03.478946+00:00
