full_name,workflow_id,run_id,run_attempt,declared_styles,job_name,step_number,step_name,status,conclusion,step_started_at,step_completed_at,seconds_from_run_start,global_step_index,anchor_match,explicit_instru,buildish,real_deviceish,thirdparty_marker,gmd_marker,androidish,custom_followed_file_support,called_origin_match
connectbot/connectbot,6226310,21652904354,1,Community,Build and test,14,Post Set up JDK,completed,success,2026-02-04T00:35:17+00:00,2026-02-04T00:35:17+00:00,1483,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Build and test,15,Post Checkout (with history),completed,success,2026-02-04T00:35:17+00:00,2026-02-04T00:35:17+00:00,1483,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Build and test,16,Complete job,completed,success,2026-02-04T00:35:17+00:00,2026-02-04T00:35:17+00:00,1483,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2026-02-04T00:35:23+00:00,2026-02-04T00:35:24+00:00,1489,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2026-02-04T00:35:24+00:00,2026-02-04T00:35:25+00:00,1490,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2026-02-04T00:35:25+00:00,2026-02-04T00:35:25+00:00,1491,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2026-02-04T00:35:25+00:00,2026-02-04T00:35:32+00:00,1491,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2026-02-04T00:35:32+00:00,2026-02-04T00:35:32+00:00,1498,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Trigger remote signing,1,Set up job,completed,success,2026-02-04T00:35:37+00:00,2026-02-04T00:35:39+00:00,1503,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2026-02-04T00:35:39+00:00,2026-02-04T00:35:42+00:00,1505,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2026-02-04T00:35:42+00:00,2026-02-04T00:35:45+00:00,1508,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Trigger remote signing,4,Set release name,completed,success,2026-02-04T00:35:45+00:00,2026-02-04T00:35:45+00:00,1511,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2026-02-04T00:35:45+00:00,2026-02-04T00:35:46+00:00,1511,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652904354,1,Community,Trigger remote signing,6,Complete job,completed,success,2026-02-04T00:35:46+00:00,2026-02-04T00:35:46+00:00,1512,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,1,Set up job,completed,success,2026-02-04T00:05:39+00:00,2026-02-04T00:05:42+00:00,3,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,2,Checkout (with history),completed,success,2026-02-04T00:05:42+00:00,2026-02-04T00:05:43+00:00,6,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2026-02-04T00:05:43+00:00,2026-02-04T00:05:43+00:00,7,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,4,Set up JDK,completed,success,2026-02-04T00:05:43+00:00,2026-02-04T00:05:49+00:00,7,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,5,Setup Gradle,completed,success,2026-02-04T00:05:49+00:00,2026-02-04T00:06:00+00:00,13,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2026-02-04T00:06:00+00:00,2026-02-04T00:06:00+00:00,24,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,7,Setup Android SDK,completed,success,2026-02-04T00:06:00+00:00,2026-02-04T00:06:22+00:00,24,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,8,Build ConnectBot,completed,success,2026-02-04T00:06:22+00:00,2026-02-04T00:18:57+00:00,46,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2026-02-04T00:18:57+00:00,2026-02-04T00:19:51+00:00,801,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,10,Run instrument tests,completed,success,2026-02-04T00:19:51+00:00,2026-02-04T00:26:19+00:00,855,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,11,Prepare release,completed,success,2026-02-04T00:26:19+00:00,2026-02-04T00:26:20+00:00,1243,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,12,Store artifacts for upload,completed,success,2026-02-04T00:26:20+00:00,2026-02-04T00:26:23+00:00,1244,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,13,Post Setup Gradle,completed,success,2026-02-04T00:26:23+00:00,2026-02-04T00:26:53+00:00,1247,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,14,Post Set up JDK,completed,success,2026-02-04T00:26:53+00:00,2026-02-04T00:26:54+00:00,1277,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,15,Post Checkout (with history),completed,success,2026-02-04T00:26:54+00:00,2026-02-04T00:26:54+00:00,1278,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Build and test,16,Complete job,completed,success,2026-02-04T00:26:54+00:00,2026-02-04T00:26:54+00:00,1278,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2026-02-04T00:26:58+00:00,2026-02-04T00:26:59+00:00,1282,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2026-02-04T00:26:59+00:00,2026-02-04T00:27:00+00:00,1283,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2026-02-04T00:27:00+00:00,2026-02-04T00:27:00+00:00,1284,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2026-02-04T00:27:00+00:00,2026-02-04T00:27:07+00:00,1284,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2026-02-04T00:27:07+00:00,2026-02-04T00:27:07+00:00,1291,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Trigger remote signing,1,Set up job,completed,success,2026-02-04T00:27:12+00:00,2026-02-04T00:27:15+00:00,1296,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2026-02-04T00:27:15+00:00,2026-02-04T00:27:18+00:00,1299,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2026-02-04T00:27:18+00:00,2026-02-04T00:27:22+00:00,1302,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Trigger remote signing,4,Set release name,completed,success,2026-02-04T00:27:22+00:00,2026-02-04T00:27:22+00:00,1306,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2026-02-04T00:27:22+00:00,2026-02-04T00:27:22+00:00,1306,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21652778828,1,Community,Trigger remote signing,6,Complete job,completed,success,2026-02-04T00:27:22+00:00,2026-02-04T00:27:22+00:00,1306,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,1,Set up job,completed,success,2026-02-03T23:27:05+00:00,2026-02-03T23:27:08+00:00,3,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,2,Checkout (with history),completed,success,2026-02-03T23:27:08+00:00,2026-02-03T23:27:09+00:00,6,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2026-02-03T23:27:09+00:00,2026-02-03T23:27:09+00:00,7,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,4,Set up JDK,completed,success,2026-02-03T23:27:09+00:00,2026-02-03T23:27:14+00:00,7,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,5,Setup Gradle,completed,success,2026-02-03T23:27:14+00:00,2026-02-03T23:27:28+00:00,12,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2026-02-03T23:27:28+00:00,2026-02-03T23:27:29+00:00,26,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,7,Setup Android SDK,completed,success,2026-02-03T23:27:29+00:00,2026-02-03T23:28:18+00:00,27,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,8,Build ConnectBot,completed,success,2026-02-03T23:28:18+00:00,2026-02-03T23:40:18+00:00,76,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2026-02-03T23:40:18+00:00,2026-02-03T23:41:15+00:00,796,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,10,Run instrument tests,completed,success,2026-02-03T23:41:15+00:00,2026-02-03T23:48:00+00:00,853,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,11,Prepare release,completed,success,2026-02-03T23:48:00+00:00,2026-02-03T23:48:01+00:00,1258,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,12,Store artifacts for upload,completed,success,2026-02-03T23:48:01+00:00,2026-02-03T23:48:04+00:00,1259,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,13,Post Setup Gradle,completed,success,2026-02-03T23:48:04+00:00,2026-02-03T23:48:38+00:00,1262,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,14,Post Set up JDK,completed,success,2026-02-03T23:48:38+00:00,2026-02-03T23:48:38+00:00,1296,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,15,Post Checkout (with history),completed,success,2026-02-03T23:48:38+00:00,2026-02-03T23:48:38+00:00,1296,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Build and test,16,Complete job,completed,success,2026-02-03T23:48:38+00:00,2026-02-03T23:48:38+00:00,1296,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2026-02-03T23:48:43+00:00,2026-02-03T23:48:45+00:00,1301,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2026-02-03T23:48:45+00:00,2026-02-03T23:48:49+00:00,1303,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2026-02-03T23:48:49+00:00,2026-02-03T23:48:49+00:00,1307,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2026-02-03T23:48:49+00:00,2026-02-03T23:48:58+00:00,1307,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2026-02-03T23:48:58+00:00,2026-02-03T23:48:58+00:00,1316,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Trigger remote signing,1,Set up job,completed,success,2026-02-03T23:49:03+00:00,2026-02-03T23:49:04+00:00,1321,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,21651850260,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2026-02-03T23:49:04+00:00,2026-02-03T23:49:07+00:00,1322,23,False,False,False,False,False,False,False,False,False
